y_lat,x_lon,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,crime_count_5mi,crime_score_5mi_weighted,latitude,longitude,calculated_total_energy,estimated_sqft,ghg_per_sqft,water_per_sqft,eui,eui_score,ghg_score,crime_score,composite_score,Grade
40.03758934,-75.21159351,5020783,Dupont Towers,6100 Henry Avenue,,1,1969,Multifamily Housing,92110.6800472255,3131627.8,4670146.8,0.0,0.0,18.0,84.7,86.1,150.1,522.9,3697.6,0.4470338983050848,No,Required Compliance,Complied,2024,31,10.6,40.03758934,-75.21159351,7801774.6,92110.6800472255,0.005676866132482218,0.04014301054019172,84.7,0.09957627118644063,0.22457627118644063,0.9295977011494253,0.3489492012468342,C-
40.00205703,-75.16067033,5945319,Allegheny Apts Phase 1 & 2,1900 W Allegheny Ave,,1,2016,Multifamily Housing,102471.17953321362,3820988.8,1886655.9,0.0,0.0,36.0,55.7,56.1,124.2,404.6,4004.3,0.4555084745762712,No,Required Compliance,Complied,2024,162,82.7,40.00205703,-75.16067033,5707644.699999999,102471.17953321362,0.00394842727333746,0.03907732904257338,55.7,0.3569915254237288,0.44279661016949157,0.37643678160919536,0.3971093902201442,C
40.04548455,-75.19113035,5021288,The McCallum,6635 McCallum Street,,1,1926,Multifamily Housing,70915.14086687306,3267017.3,1314100.8,0.0,0.0,20.0,64.6,64.5,148.3,356.5,2823.1,0.4491525423728814,No,Required Compliance,Complied,2024,48,18.6,40.04548455,-75.19113035,4581118.1,70915.14086687306,0.005027135187804917,0.039809552170244206,64.6,0.26483050847457623,0.27542372881355937,0.8247126436781609,0.40710354568478474,C
40.02182743,-75.15795783,7379746,Nicetown Court II,4413 Germantown Avenue,19140,1,2013,Multifamily Housing,65230.782692307694,3256643.2,3527358.2,0.0,0.0,2.0,104.0,106.0,198.7,473.2,1009.3,0.896186440677966,No,Required Compliance,Complied,2024,127,65.60000000000001,40.02182743,-75.15795783,6784001.4,65230.782692307694,0.007254243785975633,0.015472756240881671,104.0,0.05720338983050843,0.1652542372881356,0.5114942528735632,0.30092173193064486,C-
39.95741255,-75.20071482,33560000,UNIVERSITY SQUARE APARTMENTS,3901 MARKET ST,,1,1977,Multifamily Housing,494640.40110905725,14252695.5,12507350.2,0.0,0.0,60.0,54.1,57.4,113.7,1799.6,14484.4,0.6355932203389831,No,Required Compliance,Complied,2024,197,82.7,39.95741255,-75.20071482,26760045.7,494640.40110905725,0.0036381985700420535,0.0292826869126012,54.1,0.40042372881355937,0.527542372881356,0.37643678160919536,0.4626814241184493,C+
39.93243134,-75.2230699,10823319,U-Haul Moving & Storage Of Kingsessing (808073),5744 Woodland Ave,,1,2010,Self-Storage Facility,79669.09966777408,1033968.4,1364071.5,0.0,0.0,,30.1,32.7,57.2,154.8,628.2,0.09999999999999998,No,Required Compliance,Complied,2024,110,51.9,39.93243134,-75.2230699,2398039.9,79669.09966777408,0.0019430368944236504,0.007885114838998302,30.1,0.15000000000000002,0.18333333333333335,0.610632183908046,0.24295977011494255,D
39.91200534,-75.14405041,6344699,U-Haul Moving & Storage of Riverview (808071),8 E Oregon Ave,,1,1920,Self-Storage Facility,296699.84523809527,1619870.8,3364686.6,0.0,0.0,,16.8,18.7,29.2,307.7,0.0,0.9583333333333334,No,Required Compliance,Complied,2024,47,16.9,39.91200534,-75.14405041,4984557.4,296699.84523809527,0.0010370750269622735,0.0,16.8,0.31666666666666665,0.3666666666666667,0.8362068965517242,0.5293247126436782,B-
39.95578406,-75.19463386,3325356,3600 Market Street,3600 Market Street,19104,1,1989,Office,173393.2403697997,10550590.0,702631.3,0.0,0.0,53.0,64.9,65.3,175.1,877.7,2321.5,0.3597122302158273,No,Voluntary Compliance,Voluntarily Complied,2024,162,63.7,39.95578406,-75.19463386,11253221.3,173393.2403697997,0.005061904363331058,0.013388641881591718,64.9,0.4244604316546763,0.41726618705035967,0.5280172413793103,0.4336610022326966,C+
39.95596326,-75.19538382,3326513,3624 Market St,3624 Market St.,19104,1,1975,Office,221496.33742331289,10722282.5,108888.4,0.0,0.0,71.0,48.9,48.9,136.1,859.8,1177.4,0.7841726618705036,No,Voluntary Compliance,Voluntarily Complied,2024,165,64.8,39.95596326,-75.19538382,10831170.9,221496.33742331289,0.003881779762149261,0.005315663517044127,48.9,0.6942446043165468,0.6690647482014389,0.5201149425287357,0.666612916563301,B+
39.95391885,-75.18263265,36229178,Cira Square Parent,2970 Market St,19104,2,1934,Office,932694.1138790036,41328516.4,11088892.8,0.0,0.0,94.0,56.2,58.2,138.7,0.0,8907.3,0.5323741007194245,12/19/2024,Required Compliance,Complied,2024,248,87.6,39.95391885,-75.18263265,52417409.2,932694.1138790036,0.0,0.00955007635135084,56.2,0.5575539568345323,0.9928057553956835,0.3512931034482759,0.6213377573803026,B
39.95156139,-75.16715108,30887685,Two Liberty Place (BP),50 South 16th Street,,1,1990,Office,1256400.5234521579,44011402.20000001,281739.6,0.0,22673006.1,76.0,53.3,56.2,123.7,5026.0,11626.2,0.5719424460431655,07/28/2025,Required Compliance,Complied,2024,482,173.4,39.95156139,-75.16715108,66966147.90000001,1256400.5234521579,0.004000316703299578,0.009253577806586063,53.3,0.6330935251798562,0.6223021582733813,0.04166666666666663,0.5029376498800959,B-
39.9496291,-75.16324431,3575688,123 South Broad,123 S. Broad St.,19109,1,1928,Office,825203.0557667933,29419045.5,35689475.6,0.0,0.0,55.0,78.9,85.1,151.6,4477.6,11510.1,0.3165467625899281,No,Required Compliance,Complied,2024,432,160.1,39.9496291,-75.16324431,65108521.1,825203.0557667933,0.00542605843338684,0.013948203317430291,78.9,0.26618705035971224,0.3597122302158273,0.08764367816091956,0.26141362771851484,D
39.95696331,-75.19701944,3479994,3711 Market St.,3711 Market St,19104,1,2008,Office,170040.20682187332,26158799.2,5247627.0,0.0,0.0,,184.7,187.0,465.6,2362.3,5511.3,0.043165467625899234,No,Required Compliance,Complied,2024,178,71.3,39.95696331,-75.19701944,31406426.2,170040.20682187332,0.01389259660495851,0.03241174603941406,184.7,0.02877697841726623,0.043165467625899234,0.4568965517241379,0.12015628876209378,F
39.94963908,-75.15166244,3774260,One Independence Mall,615 Chestnut Street,,1,1981,Office,445772.49749999994,15416543.1,2414356.8,0.0,0.0,90.0,40.0,41.3,104.1,1356.2,4760.7,0.4532374100719424,11/19/2024,Required Compliance,Complied,2024,266,99.1,39.94963908,-75.15166244,17830899.9,445772.49749999994,0.0030423590679234318,0.010679662892392774,40.0,0.8345323741007195,0.841726618705036,0.3002873563218391,0.6722876870917058,B+
39.95139202,-75.15917687,6723376,East Market - The Ludlow [1102 Market],1100 Market Street,19107,1,2017,Multifamily Housing,368949.60408921936,12724278.2,7125210.5,0.0,0.0,55.0,53.8,55.6,119.0,1392.0,10510.7,0.6483050847457628,No,Required Compliance,Complied,2024,396,146.6,39.95139202,-75.15917687,19849488.7,368949.60408921936,0.003772873001005814,0.02848817259459182,53.8,0.4110169491525424,0.48516949152542377,0.1558908045977011,0.4141230761737775,C
39.95052751,-75.16358514,6305832,z435110 - The Griffin,1338 Chestnut St,19107,0,2016,Multifamily Housing,238240.51704545453,7367490.3,1018575.9,0.0,0.0,77.0,35.2,36.3,92.5,640.9,4919.7,0.7944915254237288,No,Required Compliance,Complied,2024,429,158.5,39.95052751,-75.16358514,8386066.2,238240.51704545453,0.002690138553878814,0.020650139871302233,35.2,0.760593220338983,0.7733050847457628,0.09554597701149425,0.6358464835378921,B+
40.07729293,-75.0258677,48264992,"2500 Grant Ave, PA",2500 Grant Ave,,1,1980,Retail Store,202987.1934673367,3865714.3,4213176.0,0.0,0.0,,39.8,39.8,75.0,563.1,2469.2,0.16000000000000003,No,Required Compliance,Complied,2024,36,13.7,40.07729293,-75.0258677,8078890.3,202987.1934673367,0.0027740666314035726,0.012164314200429233,39.8,0.72,0.72,0.8864942528735632,0.6692988505747126,B+
39.951765,-75.15408078,4811057,801 Market Street,801 Market Street,19107,1,1928,Office,936181.190944882,40358800.5,0.0,0.0,7199204.0,81.0,50.8,51.9,131.1,3692.6,4684.1,0.7985611510791367,08/07/2017,Required Compliance,Complied,2024,335,126.4,39.951765,-75.15408078,47558004.5,936181.190944882,0.003944321927973239,0.005003411781080932,50.8,0.6690647482014389,0.6546762589928057,0.2112068965517241,0.5933205160009922,B
40.07481157,-75.03828572,4970926,St Regis Apartments,2201 Tremont Street,,2,1968,Multifamily Housing,322559.21657250467,5424617.0,11703277.4,0.0,0.0,87.0,53.1,54.5,87.6,1097.7,12972.7,0.44279661016949157,No,Required Compliance,Complied,2024,41,16.2,40.07481157,-75.03828572,17127894.4,322559.21657250467,0.0034030960629930092,0.0402180416292151,53.1,0.423728813559322,0.5847457627118644,0.8491379310344828,0.5519250438340152,B-
39.97947213,-75.2449927,5002133,Monte Vista,6150 W. Oxford Street,,1,1900,Multifamily Housing,68378.93384467882,5010023.0,2121899.8,0.0,0.0,17.0,104.3,107.1,240.7,511.8,9248.9,0.13347457627118642,No,Required Compliance,Complied,2024,82,38.5,39.97947213,-75.2449927,7131922.8,68378.93384467882,0.007484761332525921,0.1352594941156682,104.3,0.05402542372881358,0.15254237288135597,0.7047413793103448,0.22071522501461133,D
40.12155718,-75.01521264,5013883,Ephraim Goldstein Apartments aka Shalom/Arbor,12003 Bustleton Avenue,19116,1,1980,Multifamily Housing,209314.58272058825,8308567.7,3078145.6,0.0,0.0,50.0,54.4,56.5,132.0,892.7,10419.5,0.336864406779661,No,Required Compliance,Complied,2024,8,3.7,40.12155718,-75.01521264,11386713.3,209314.58272058825,0.004264872463241873,0.04977914039514809,54.4,0.39406779661016944,0.3771186440677966,0.9727011494252874,0.4969766705630236,B-
40.00799165,-75.20573218,6382030,PC - 4 Towers,3900 City Avenue,,4,1956,Multifamily Housing,1056991.5791962175,26863879.6,17846864.2,0.0,0.0,87.0,42.3,43.9,92.0,3305.6,34031.9,0.5656779661016949,No,Required Compliance,Complied,2024,33,12.5,40.00799165,-75.20573218,44710743.8,1056991.5791962175,0.0031273664474353925,0.032196945245182886,42.3,0.6048728813559322,0.663135593220339,0.8994252873563219,0.6724698032339762,B+
39.95351736,-75.1886585,4959919,381 - Chestnut Square,3200 Chestnut Square,19104,2,2013,Multifamily Housing,368363.9464944649,13925554.5,6039771.4,0.0,0.0,82.0,54.2,54.7,123.6,1430.0,19235.2,0.30932203389830504,No,Required Compliance,Complied,2024,139,51.9,39.95351736,-75.1886585,19965325.9,368363.9464944649,0.0038820302953331714,0.05221792247328155,54.2,0.39830508474576276,0.4555084745762712,0.610632183908046,0.44172389440872784,C+
40.00549629,-75.20922664,12491000,Lincoln Green 2018 LLC,4000 Presidential Blvd,19131,31,1989,Multifamily Housing,460764.35924932983,17186510.6,0.0,0.0,0.0,68.0,37.3,39.8,111.3,1508.4,19548.1,0.4152542372881356,No,Required Compliance,Complied,2024,32,12.0,40.00549629,-75.20922664,17186510.6,460764.35924932983,0.003273690704848487,0.042425373420477794,37.3,0.7023305084745763,0.6122881355932204,0.9058908045977011,0.6774705338008962,B+
40.02119582,-75.08359429,6877125,Oxford Portfolio LLC,4925 Saul Street,,3,1920,Multifamily Housing,70812.18158567775,639088.1,2129668.2,0.0,0.0,100.0,39.1,40.7,58.6,169.2,10645.2,0.125,No,Required Compliance,Complied,2024,181,80.1,40.02119582,-75.08359429,2768756.3000000003,70812.18158567775,0.0023894193938267514,0.15033006696905754,39.1,0.6652542372881356,0.8411016949152542,0.3987068965517241,0.5748684979544126,B
40.04018238,-75.22394626,36233050,6649 Ridge Avenue,6649 Ridge Avenue,,3,2021,Multifamily Housing,144028.56097560975,3543102.6,0.0,0.0,0.0,98.0,24.6,25.3,70.9,282.2,3836.75,0.6779661016949152,06/10/2025,Required Compliance,Complied,2024,40,13.8,40.04018238,-75.22394626,3543102.6,144028.56097560975,0.001959333607782061,0.026638813677029843,24.6,0.9057203389830508,0.9110169491525424,0.8836206896551724,0.8684614260666277,A
39.95359959,-75.20772403,58337492,Fairfax,4247 Locust St,,1,1927,Multifamily Housing,218251.1309148265,3410293.6,10426828.1,0.0,0.0,84.0,63.4,67.9,98.6,825.5,686.7,0.9713983050847458,No,Required Compliance,Complied,2024,144,60.6,39.95359959,-75.20772403,13837121.7,218251.1309148265,0.0037823400801627696,0.0031463754488767707,63.4,0.2807203389830508,0.4819915254237288,0.5531609195402298,0.4891279466199103,C+
39.96685684,-75.15742256,11620054,1221 Fairmount Avenue,1221 Fairmount Avenue,,1,1979,Multifamily Housing,119107.32440476191,3179144.7,4824867.5,0.0,0.0,60.0,67.2,69.9,120.1,535.3,283.1,0.9830508474576272,No,Required Compliance,Complied,2024,176,76.60000000000001,39.96685684,-75.15742256,8004012.2,119107.32440476191,0.004494266013237711,0.0023768479513312088,67.2,0.23516949152542377,0.3411016949152542,0.4252873563218391,0.41185831872199496,C
39.95988844,-75.1673459,6291862,One Franklin Town,1 Franklin Town Boulevard,,1,1988,Multifamily Housing,522450.0200501254,16765655.7,4080100.1,0.0,0.0,67.0,39.9,44.1,109.7,1688.1,13576.2,0.6970338983050848,No,Required Compliance,Complied,2024,306,116.9,39.95988844,-75.1673459,20845755.8,522450.0200501254,0.0032311224714625117,0.02598564356203386,39.9,0.6483050847457628,0.625,0.23563218390804597,0.567253555425677,B
39.95600154,-75.16479765,6169415,Friends Center,1501 Cherry Street,,1,1974,Office,84934.83606557376,3626717.5,0.0,0.0,0.0,60.0,42.7,42.7,119.6,288.9,606.2,0.6906474820143884,No,Required Compliance,Complied,2024,437,163.5,39.95600154,-75.16479765,3626717.5,84934.83606557376,0.003401431183983864,0.007137236357670539,42.7,0.7913669064748201,0.7553956834532374,0.07902298850574707,0.624797403456545,B
39.95442055,-75.1500172,1452163,American College of Physicians Headquarters,190 N. Independence Mall West,,1,1998,Office,270096.1666666666,10440625.6,6089259.8,0.0,0.0,,61.2,63.9,134.1,1155.0,2422.7,0.5899280575539568,01/04/2022,Required Compliance,Complied,2024,266,97.8,39.95442055,-75.1500172,16529885.399999999,270096.1666666666,0.004276254692001677,0.008969768175162304,61.2,0.44964028776978415,0.5683453237410072,0.30316091954022983,0.47106383858430495,C+
39.96410136,-75.14145876,5830455,841 N American Street,841 N American Street,,1,1949,Office,67971.84126984127,1284667.8,0.0,0.0,0.0,97.0,18.9,18.9,52.9,102.3,134.4,0.9496402877697842,08/01/2025,Required Compliance,Complied,2024,167,61.0,39.96410136,-75.14145876,1284667.8,67971.84126984127,0.0015050349981528299,0.001977289381737442,18.9,0.9640287769784173,0.9496402877697842,0.5517241379310345,0.8758124534854874,A
39.88891086,-75.1796681,5018892,"Urban Outfitters, Inc. - Building #18",1620 Kitty Hawk Ave,19112,1,1916,Office,106680.38043478262,8459511.6,7243840.4,0.0,0.0,21.0,147.2,155.3,301.8,1058.6,2100.9,0.17985611510791366,No,Required Compliance,Complied,2024,0,0.0,39.88891086,-75.1796681,15703352.0,106680.38043478262,0.00992309922110897,0.019693405586272278,147.2,0.05755395683453235,0.09352517985611508,0.9978448275862069,0.27295026048127013,D
39.95650661,-75.14808261,5093636,Boekel,509 Vine St,,1,1952,Multifamily Housing,56933.34125269978,2253060.8,382952.9,0.0,0.0,8.0,46.3,49.0,123.8,218.1,1031.8,0.853813559322034,No,Required Compliance,Complied,2024,236,84.4,39.95650661,-75.14808261,2636013.6999999997,56933.34125269978,0.0038307957200677677,0.01812294829878919,46.3,0.5561440677966102,0.47245762711864403,0.36566091954022983,0.5417762517046562,B-
40.06289182,-75.19599934,5050141,New Covenant Manor - MICHAELS,7500 Germantown Avenue,,1,2005,Multifamily Housing,72316.66774454326,8942056.8,3515.0,0.0,0.0,1.0,123.7,123.7,346.3,785.0,2235.9,0.5911016949152542,No,Required Compliance,Complied,2024,31,10.4,40.06289182,-75.19599934,8945571.8,72316.66774454326,0.010855035560722903,0.030918183452509986,123.7,0.03177966101694918,0.13347457627118642,0.9367816091954023,0.32210208455094486,C-
40.07667686,-75.03605386,63608692,Excelsior Midrise Condominiums,2131 Welsh Rd,19115,1,1983,Multifamily Housing,54902.11864406779,1295690.0,0.0,0.0,0.0,95.0,23.6,24.5,68.6,103.2,1860.0,0.5423728813559322,No,Voluntary Compliance,Voluntarily Complied,2024,47,18.7,40.07667686,-75.03605386,1295690.0,54902.11864406779,0.0018797088809823339,0.03387847401770486,23.6,0.9152542372881356,0.9194915254237288,0.8232758620689655,0.8419856808883693,A
40.05080874,-75.05242068,4923937,Valmont Towers Condo Assn.,7600 Roosevelt Blvd.,19152,1,1974,Multifamily Housing,712.0,4461163.9,1689998.1,0.0,0.0,12.0,72.0,74.2,173.3,445.1,8832.4,0.02330508474576276,No,Required Compliance,Complied,2024,102,37.4,40.05080874,-75.05242068,6151162.0,85432.80555555556,0.6251404494382022,12.405056179775281,72.0,0.1853813559322034,0.03601694915254239,0.7140804597701149,0.22946863432690434,D
40.04605494,-75.1913165,18968756,Malvern Hall Condominium Association,6655 McCallum St.,19119,1,1925,Multifamily Housing,785.0,2335582.9,1193709.3,0.0,0.0,11.0,63.2,63.0,139.0,268.4,1893.0,0.05932203389830504,No,Required Compliance,Complied,2024,51,20.0,40.04605494,-75.1913165,3529292.2,55843.23101265823,0.3419108280254777,2.4114649681528664,63.2,0.2838983050847458,0.04661016949152541,0.8074712643678161,0.29560442236508866,D
39.97157296,-75.18363673,5027285,Brewery Condominiums- Main House,825 N 29th St,19130,1,1875,Multifamily Housing,568.0,1228965.0,0.0,0.0,0.0,99.0,20.1,20.1,56.4,107.9,1095.1,0.06991525423728817,08/21/2018,Required Compliance,Complied,2024,124,54.8,39.97157296,-75.18363673,1228965.0,61142.53731343283,0.18996478873239436,1.9279929577464787,20.1,0.9385593220338984,0.07415254237288138,0.5919540229885057,0.5228399571400741,B-
39.94248596,-75.14436058,5853435,(PA2497) - 410 South Hill Condominium (410 South Front Street ),410 South Front Street,19147,1,2015,Multifamily Housing,6148.0,3199374.4,1440811.6,0.0,0.0,32.0,54.3,56.5,124.8,357.3,1719.5,0.11228813559322037,No,Required Compliance,Complied,2024,71,28.4,39.94248596,-75.14436058,4640186.0,85454.62246777164,0.05811646063760573,0.2796844502277163,54.3,0.39618644067796616,0.10381355932203384,0.7528735632183908,0.35184589908435615,C-
39.97241385,-75.18268344,5036239,Brewery Condominiums- Brewery House,870 N 28th St.,19130,1,1900,Multifamily Housing,823.0,639753.4,959104.8,0.0,0.0,88.0,31.4,33.1,56.9,107.1,958.3,0.0826271186440678,No,Required Compliance,Complied,2024,127,56.1,39.97241385,-75.18268344,1598858.2000000002,50919.05095541402,0.1301336573511543,1.1643985419198055,31.4,0.8220338983050848,0.0847457627118644,0.5804597701149425,0.4784860218195987,C+
39.95458812,-75.16699617,4072331,The Phoenix Building,1600 Arch Street,19103,1,1925,Multifamily Housing,776.0,14467413.4,20675.9,0.0,8286891.9,,41.5,42.7,93.2,1703.7,24897.7,0.008474576271186418,No,Required Compliance,Complied,2024,422,154.2,39.95458812,-75.16699617,22774981.200000003,548794.7277108434,2.1954896907216495,32.08466494845361,41.5,0.6144067796610169,0.01906779661016944,0.12212643678160917,0.2762261348139489,D
39.96193756,-75.16119186,26621261,(PA2680) - 511 Condominium (511 North Broad Street),511 North Broad Street,19123,1,1960,Multifamily Housing,734.0,2473652.3,509819.4,0.0,0.0,26.0,59.7,61.9,153.9,244.2,1400.7,0.07203389830508478,No,Required Compliance,Complied,2024,258,103.5,39.96193756,-75.16119186,2983471.6999999997,49974.400335008366,0.3326975476839237,1.9083106267029974,59.7,0.3082627118644068,0.048728813559322015,0.27227011494252873,0.2007463958698617,F
39.96677593,-75.17784793,4295181,The Philadelphian,2401 Pennsylvania Ave,19130,1,1964,Multifamily Housing,1414.0,24758148.4,30754659.6,0.0,0.0,86.0,46.5,48.5,87.4,3605.5,34302.3,0.010593220338983023,07/26/2024,Required Compliance,Complied,2024,126,51.5,39.96677593,-75.17784793,55512808.0,1193823.8279569892,2.5498585572843,24.25905233380481,46.5,0.5519067796610169,0.016949152542372836,0.6156609195402298,0.34972116695889344,C-
39.9537242,-75.15462059,4895821,(PA2422) - The Pearl (111 N 9th Street),111 N 9th Street,19107,1,2007,Multifamily Housing,160234.96208530804,3380957.7,0.0,0.0,0.0,98.0,21.1,22.6,63.1,297.2,3588.6,0.7627118644067796,No,Voluntary Compliance,Voluntarily Complied,2024,323,123.6,39.9537242,-75.15462059,3380957.7,160234.96208530804,0.0018547762369224554,0.022395861385665964,21.1,0.934322033898305,0.9216101694915254,0.2155172413793104,0.7616415838690824,A-
39.93771358,-75.16187398,5052959,Lofts at Bella Vista,1101 Washington Avenue,19147,1,1935,Multifamily Housing,1380.0,4681635.5,1448649.6,0.0,0.0,76.0,40.9,42.1,98.8,449.8,3785.9,0.05720338983050843,No,Required Compliance,Complied,2024,242,88.8,39.93771358,-75.16187398,6130285.1,149884.72127139365,0.3259420289855073,2.7434057971014494,40.9,0.6281779661016949,0.05084745762711862,0.3433908045977011,0.3412417202415741,C-
39.95069107,-75.17102733,4961098,10 Rittenhouse Square,130 S 18th St.,19103,2,2009,Multifamily Housing,2560.0,15148075.3,3217583.9,0.0,9919592.2,21.0,64.2,65.6,132.6,2159.0,12593.0,0.0423728813559322,No,Required Compliance,Complied,2024,463,166.5,39.95069107,-75.17102733,28285251.4,440580.2398753894,0.843359375,4.919140625,64.2,0.27118644067796616,0.03177966101694918,0.06896551724137934,0.13656852717708945,F
39.94780518,-75.16367962,4901211,(PA2345) - Arts Condominium (1324 Locust Street),1324 Locust Street,19107,1,1922,Multifamily Housing,9015.0,6579073.6,15535589.5,0.0,0.0,45.0,95.3,102.5,156.8,1402.6,14982.1,0.07627118644067798,No,Required Compliance,Complied,2024,528,188.9,39.94780518,-75.16367962,22114663.1,232053.12801678912,0.1555851358846367,1.661907931225735,95.3,0.07203389830508478,0.07838983050847459,0.02011494252873558,0.06387468342100137,F
39.9560418,-75.14579577,4998818,York Square Condominium Association,319 Vine Street,19106,1,2005,Multifamily Housing,1898.0,2311288.8,1163997.0,0.0,0.0,92.0,33.7,35.6,76.7,245.9,1748.9,0.09110169491525422,08/29/2018,Required Compliance,Complied,2024,186,65.8,39.9560418,-75.14579577,3475285.8,103124.20771513351,0.12955742887249738,0.9214436248682825,33.7,0.7817796610169492,0.08686440677966101,0.5100574712643677,0.4501047145918566,C+
39.95579667,-75.17688281,4993952,2200 Arch Street,2200 Arch St,,1,1996,Multifamily Housing,324582.72776280326,9965547.8,2076471.4,0.0,0.0,71.0,37.1,38.8,94.4,904.1,6440.0,0.8241525423728814,No,Required Compliance,Complied,2024,292,103.9,39.95579667,-75.17688281,12042019.200000001,324582.72776280326,0.0027854223982635732,0.019840858582919382,37.1,0.7076271186440678,0.7584745762711864,0.2701149425287356,0.6503153613871031,B+
39.95149257,-75.16493876,6451263,The Residence's At The Ritz Carlton Philadelphia,1414 South Penn Square,19102,1,2008,Multifamily Housing,1314.0,18413612.8,296354.7,0.0,0.0,57.0,36.3,36.0,99.8,1631.8,138.5,0.13983050847457623,No,Required Compliance,Complied,2024,426,156.7,39.95149257,-75.16493876,18709967.5,515426.1019283747,1.2418569254185692,0.10540334855403348,36.3,0.7341101694915254,0.025423728813559365,0.10632183908045978,0.34223894408727845,C-
39.95436034,-75.1753644,5023467,Murano Condominium ASN,2101 Market St.,19103,1,2008,Multifamily Housing,1470.0,15769469.7,0.0,0.0,15573907.8,57.0,52.4,54.3,107.1,2418.1,8738.6,0.03601694915254239,No,Required Compliance,Complied,2024,335,119.2,39.95436034,-75.1753644,31343377.5,598156.0591603053,1.6449659863945578,5.944625850340136,52.4,0.4353813559322034,0.021186440677966156,0.2227011494252874,0.22939192480031173,D
39.94860494,-75.16589777,11683037,(PA2649) - The Aria Condo (1425 Locust Street),1425 Locust Street,19102,1,1900,Multifamily Housing,144066.8240469208,7464886.8,138407.4,0.0,2222063.2,5.0,68.2,69.6,166.3,749.5,5979.7,0.4258474576271186,No,Voluntary Compliance,Voluntarily Complied,2024,531,189.2,39.94860494,-75.16589777,9825357.4,144066.8240469208,0.005202446885036467,0.0415064331400301,68.2,0.22033898305084743,0.2521186440677966,0.01867816091954022,0.21877800506526396,F
39.94786209,-75.1596375,21642096,Western Union Building,1101 Locust Street,19107,1,2007,Multifamily Housing,4963.0,7634779.7,2020327.1,0.0,0.0,28.0,52.2,53.8,128.7,777.4,5419.6,0.0847457627118644,No,Required Compliance,Complied,2024,417,153.8,39.94786209,-75.1596375,9655106.8,184963.73180076628,0.15663912955873463,1.0920008059641346,52.2,0.4396186440677966,0.07627118644067798,0.12428160919540232,0.23248344048314826,D
39.96283522,-75.17212701,4694204,(PA2141 - 2244) - City View North & South (2001 Hamilton Street),2001 Hamilton Street,19130,2,1990,Multifamily Housing,674.0,17299546.2,8175373.2,0.0,0.0,65.0,50.9,53.8,119.0,1952.5,16036.2,0.012711864406779627,No,Required Compliance,Complied,2024,169,66.0,39.96283522,-75.17212701,25474919.4,500489.57563850685,2.8968842729970326,23.79258160237389,50.9,0.4703389830508474,0.010593220338983023,0.507183908045977,0.29412745957529707,D
39.94512209,-75.16526673,4184551,Symphony House,440 South Broad St.,19146,1,2005,Multifamily Housing,66000.0,13377075.2,591118.6,0.0,10423693.3,86.0,38.0,39.4,80.6,1789.01,6870.6,0.14406779661016944,No,Required Compliance,Complied,2024,530,187.3,39.94512209,-75.16526673,24391887.1,641891.7657894738,0.02710621212121212,0.10410000000000001,38.0,0.6843220338983051,0.11228813559322037,0.02442528735632188,0.3282960744204169,C-
39.94987048,-75.18127108,16406384,(PA2632) - One Riverside Condo (210 S 25th St),210 S 25th St,19103,1,2016,Multifamily Housing,3205.0,7271538.9,1334826.0,0.0,0.0,8.0,65.7,69.7,176.4,709.1,2666.3,0.09322033898305082,No,Required Compliance,Complied,2024,304,104.1,39.94987048,-75.18127108,8606364.9,130994.899543379,0.2212480499219969,0.8319188767550703,65.7,0.2521186440677966,0.06355932203389836,0.2686781609195402,0.1844559711669589,F
39.95204295,-75.17088781,4978652,(PA2450) - Belgravia (1811 Chestnut Street),1811 Chestnut Street,19103,1,1903,Multifamily Housing,67435.77373737373,2695384.4,642686.4,0.0,0.0,54.0,49.5,52.0,124.5,270.7,1885.3,0.652542372881356,No,Voluntary Compliance,Voluntarily Complied,2024,451,162.7,39.95204295,-75.17088781,3338070.8,67435.77373737373,0.004014189872785203,0.02795697143391926,49.5,0.489406779661017,0.43008474576271183,0.08333333333333337,0.41783192090395477,C
39.95065205,-75.17482769,5025694,Wanamaker House,2020 Walnut Street,19103,1,1983,Multifamily Housing,200.0,12522168.0,4673965.8,0.0,0.0,34.0,61.7,63.5,145.2,1347.3,11492.5,0.0,No,Voluntary Compliance,Voluntarily Complied,2024,362,130.3,39.95065205,-75.17482769,17196133.8,278705.57212317665,6.7364999999999995,57.4625,61.7,0.2944915254237288,0.004237288135593209,0.20545977011494254,0.15994788622637834,F
39.95716851,-75.17632659,5001981,2201 Cherry Street,2201 Cherry St,19103,1,1988,Multifamily Housing,1115.0,1453065.1,0.0,0.0,0.0,96.0,27.7,29.0,81.3,115.7,1144.5,0.08686440677966101,07/14/2025,Required Compliance,Complied,2024,240,88.0,39.95716851,-75.17632659,1453065.1,52457.223826714806,0.10376681614349777,1.026457399103139,27.7,0.8622881355932204,0.09533898305084743,0.34913793103448276,0.4516072472238457,C+
